SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750506.886946, 0.200514, -0.007332, -9.813084, -0.003588, 0.016132, 0.005103, 228.693176, -31.766434, 31.353302
1773750506.896932, 0.185401, 0.023343, -9.815329, -0.001417, 0.008256, 0.009390, 228.450394, -31.456085, 31.200317
1773750506.906853, 0.155174, 0.064793, -9.820866, -0.001851, 0.009311, 0.006707, 228.580338, -31.456818, 31.396423
1773750506.916124, 0.133177, 0.121506, -9.818471, -0.001095, 0.016176, 0.002333, 228.580338, -31.456818, 31.396423
1773750506.926818, 0.118513, 0.086939, -9.800216, -0.001976, 0.008792, -0.001988, 228.627014, -31.671951, 31.013229
1773750506.936925, 0.161908, 0.049979, -9.803957, -0.004172, 0.007861, -0.000479, 228.709473, -31.774704, 30.973511
1773750506.946808, 0.165350, 0.009577, -9.814880, -0.002291, 0.013058, 0.003520, 228.661224, -31.582367, 31.139496
1773750506.956834, 0.151284, -0.007482, -9.822811, 0.001411, 0.005595, 0.004918, 228.575134, -31.814133, 31.206650
1773750506.966111, 0.164901, 0.030376, -9.822362, -0.002071, 0.012970, 0.002871, 228.532791, -31.730286, 31.115189
1773750506.976878, 0.196325, 0.050428, -9.825504, 0.000005, 0.009510, 0.000377, 228.864517, -31.632675, 31.224457
1773750506.986832, 0.180762, 0.022595, -9.807249, -0.000614, -0.003078, 0.000737, 228.742020, -31.753220, 31.113617
1773750506.996745, 0.174926, 0.035314, -9.806650, -0.001692, 0.009890, 0.002520, 228.743622, -31.781006, 31.044220
1773750507.006753, 0.200215, 0.111929, -9.823110, 0.000777, 0.001147, 0.002431, 228.773438, -31.923981, 31.197952
1773750507.016132, 0.210241, 0.073472, -9.821165, -0.001593, 0.000199, 0.007577, 228.763687, -31.864166, 31.205994
1773750507.026766, 0.196474, 0.124947, -9.817274, 0.000436, 0.008598, 0.015905, 228.772354, -31.854568, 31.057343
1773750507.036789, 0.177021, 0.162506, -9.812037, 0.001243, 0.002863, 0.017177, 228.815781, -31.665817, 31.250412
1773750507.046776, 0.168342, 0.177769, -9.827001, 0.000074, 0.009431, 0.015163, 228.667221, -31.816788, 31.192719
1773750507.056952, 0.168193, 0.125097, -9.830742, 0.000570, 0.000720, 0.012749, 228.700592, -31.850891, 30.970322
1773750507.065959, 0.189292, 0.140061, -9.828198, -0.002797, 0.010853, 0.006144, 228.584091, -31.746887, 31.181320
1773750507.076947, 0.177620, 0.170437, -9.824756, 0.001056, 0.013300, 0.004718, 228.631485, -31.747406, 31.302353
1773750507.086947, 0.151284, 0.018854, -9.800216, -0.000018, 0.007873, 0.002261, 228.679886, -31.812057, 31.317093
1773750507.096862, 0.155174, -0.120907, -9.800515, -0.001160, 0.008827, 0.002741, 228.723267, -31.988678, 31.451340
1773750507.106769, 0.164751, -0.095170, -9.814880, 0.000098, 0.007839, 0.000390, 228.967239, -31.910812, 31.529083
1773750507.116132, 0.153379, -0.099210, -9.799467, 0.010373, -0.003813, 0.000858, 228.514816, -31.904297, 31.233459
1773750507.126771, 0.155473, -0.110732, -9.803957, 0.000453, 0.004311, -0.000249, 228.924271, -31.982635, 31.280670
1773750507.136823, 0.163704, -0.105495, -9.853636, -0.000078, -0.038538, 0.004169, 228.732315, -31.804779, 31.177917
1773750507.146773, 0.151284, -0.116568, -9.769091, -0.001181, 0.001322, 0.002144, 228.694290, -31.756516, 30.940323
1773750507.156775, 0.140210, -0.095170, -9.868001, -0.004931, 0.006312, 0.004759, 228.763565, -32.111816, 31.188660
1773750507.166121, 0.151134, -0.110133, -9.800664, -0.003006, 0.015764, 0.002424, 228.813675, -31.800949, 31.211960
1773750507.176897, 0.136320, -0.096816, -9.794380, -0.001238, 0.001189, 0.004130, 228.930145, -31.946823, 31.027908
